,id,carat,cut,color,clarity,depth,table,x,y,z,cut_encoded,color_encoded,clarity_encoded
10746,10746,0.32,Premium,H,VS2,60.6,58.0,4.44,4.47,2.7,1,2,3
10747,10747,1.01,Very Good,E,SI2,61.5,56.0,6.45,6.47,3.97,3,6,0
10748,10748,1.0,Very Good,I,SI2,58.3,63.0,6.53,6.5,3.8,3,1,0
10749,10749,1.18,Ideal,G,SI1,62.0,56.0,6.76,6.79,4.2,4,3,2
10750,10750,2.09,Very Good,I,SI2,63.1,60.0,8.04,8.12,5.1,3,1,0
10751,10751,0.9,Premium,D,SI1,62.4,61.0,6.17,6.13,3.84,1,5,2
10752,10752,0.51,Ideal,F,VS2,61.7,56.0,5.13,5.15,3.17,4,4,3
10753,10753,1.56,Ideal,J,SI2,62.1,55.0,7.45,7.41,4.62,4,0,0
10754,10754,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,4,2,3
10755,10755,0.4,Very Good,D,SI2,63.4,56.0,4.73,4.67,2.98,3,5,0
10756,10756,0.55,Good,F,VS1,59.5,62.0,5.3,5.35,3.17,2,4,4
10757,10757,0.3,Premium,G,VVS2,61.0,60.0,4.32,4.3,2.63,1,3,5
10758,10758,2.0,Good,G,SI2,64.3,56.0,7.93,7.89,5.09,2,3,0
10759,10759,0.81,Premium,E,SI2,62.5,59.0,5.97,5.9,3.71,1,6,0
10760,10760,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,4,4,5
10761,10761,1.01,Ideal,D,SI1,62.0,57.0,6.44,6.37,3.97,4,5,2
10762,10762,0.5,Very Good,E,SI2,63.2,61.0,5.05,5.02,3.18,3,6,0
10763,10763,0.32,Premium,D,VS2,62.9,59.0,4.39,4.36,2.75,1,5,3
10764,10764,1.6,Ideal,F,VS2,62.0,55.0,7.49,7.54,4.66,4,4,3
10765,10765,0.38,Very Good,G,VS2,60.8,61.0,4.65,4.66,2.83,3,3,3
10766,10766,0.73,Good,E,VS1,63.7,59.0,5.67,5.69,3.62,2,6,4
10767,10767,2.04,Premium,F,SI2,60.2,58.0,8.24,8.17,4.94,1,4,0
10768,10768,0.33,Ideal,E,SI1,61.5,55.0,4.46,4.49,2.75,4,6,2
10769,10769,0.73,Ideal,E,VVS1,62.0,56.0,5.75,5.79,3.58,4,6,6
10770,10770,0.32,Ideal,H,VVS1,60.4,57.0,4.46,4.42,2.68,4,2,6
10771,10771,0.58,Very Good,G,SI1,59.3,59.0,5.46,5.51,3.25,3,3,2
10772,10772,0.25,Very Good,F,VS1,60.7,57.0,4.06,4.09,2.47,3,4,4
10773,10773,0.5,Premium,G,VS1,60.8,60.0,5.16,5.14,3.13,1,3,4
10774,10774,2.01,Good,J,SI1,63.6,59.0,7.96,8.01,5.08,2,0,2
10775,10775,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,2,5,2
10776,10776,0.3,Ideal,H,VS1,62.3,55.0,4.34,4.29,2.69,4,2,4
10777,10777,0.23,Very Good,F,VVS2,61.5,58.0,3.9,3.94,2.41,3,4,5
10778,10778,0.35,Ideal,H,VS1,62.0,56.0,4.54,4.56,2.82,4,2,4
10779,10779,0.43,Premium,F,SI2,60.2,60.0,4.91,4.85,2.94,1,4,0
10780,10780,0.39,Ideal,F,VVS1,60.9,55.0,4.75,4.8,2.91,4,4,6
10781,10781,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,3,5,4
10782,10782,0.26,Ideal,H,IF,61.1,57.0,4.12,4.16,2.53,4,2,7
10783,10783,1.2,Premium,F,SI1,60.2,58.0,6.9,6.86,4.14,1,4,2
10784,10784,1.21,Very Good,E,I1,63.3,63.0,6.72,6.67,4.24,3,6,1
10785,10785,1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,1,2,0
10786,10786,1.01,Premium,H,VS2,60.5,58.0,6.46,6.4,3.89,1,2,3
10787,10787,0.27,Premium,D,VS2,59.6,61.0,4.26,4.23,2.53,1,5,3
10788,10788,0.72,Ideal,D,VS2,60.8,56.0,5.8,5.84,3.54,4,5,3
10789,10789,2.01,Premium,J,SI1,63.0,57.0,8.07,8.0,5.06,1,0,2
10790,10790,0.31,Very Good,E,VS1,61.2,61.0,4.29,4.37,2.65,3,6,4
10791,10791,1.27,Very Good,F,SI2,61.0,61.0,6.95,7.01,4.26,3,4,0
10792,10792,0.8,Very Good,H,VS1,61.7,62.0,5.89,5.94,3.65,3,2,4
10793,10793,0.76,Fair,G,VS1,59.0,70.0,5.89,5.8,3.46,0,3,4
10794,10794,0.35,Premium,D,SI2,60.8,58.0,4.51,4.57,2.76,1,5,0
10795,10795,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.43,2.65,4,3,6
10796,10796,0.7,Premium,E,SI1,61.2,57.0,5.73,5.68,3.49,1,6,2
10797,10797,0.3,Very Good,H,VVS1,63.3,60.0,4.25,4.22,2.68,3,2,6
10798,10798,1.55,Ideal,G,SI1,61.7,57.0,7.4,7.44,4.58,4,3,2
10799,10799,0.72,Ideal,G,VVS1,62.2,54.4,5.73,5.76,3.57,4,3,6
10800,10800,0.53,Premium,D,SI2,59.3,61.0,5.29,5.26,3.13,1,5,0
10801,10801,0.48,Ideal,F,VS1,60.8,56.3,5.1,5.08,3.1,4,4,4
10802,10802,0.41,Very Good,G,VS1,58.9,60.0,4.84,4.87,2.86,3,3,4
10803,10803,1.04,Ideal,E,SI2,61.6,55.0,6.51,6.54,4.02,4,6,0
10804,10804,1.56,Premium,G,VS2,61.9,58.0,7.4,7.44,4.59,1,3,3
10805,10805,0.82,Premium,E,SI2,62.0,59.0,6.02,5.94,3.71,1,6,0
10806,10806,0.56,Premium,D,SI1,59.9,60.0,5.39,5.33,3.21,1,5,2
10807,10807,1.23,Very Good,I,SI1,63.1,56.0,6.91,6.79,4.32,3,1,2
10808,10808,1.34,Very Good,H,VS2,61.4,58.0,7.13,7.07,4.36,3,2,3
10809,10809,1.14,Very Good,F,I1,61.3,55.8,6.74,6.76,4.13,3,4,1
10810,10810,0.65,Premium,F,SI1,61.4,57.8,5.5,5.56,3.39,1,4,2
10811,10811,1.27,Ideal,G,VS1,59.6,57.0,7.09,7.06,4.22,4,3,4
10812,10812,0.55,Premium,G,VS2,62.7,60.0,5.27,5.19,3.28,1,3,3
10813,10813,1.51,Very Good,I,VS2,62.3,60.0,7.29,7.35,4.56,3,1,3
10814,10814,1.01,Premium,D,SI1,62.0,60.0,6.37,6.4,3.96,1,5,2
10815,10815,0.25,Very Good,F,IF,63.3,59.0,3.99,4.04,2.54,3,4,7
10816,10816,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3,4,0
10817,10817,2.01,Premium,G,SI2,61.2,57.2,8.08,8.14,4.97,1,3,0
10818,10818,1.13,Ideal,H,SI1,61.3,57.0,6.72,6.7,4.11,4,2,2
10819,10819,1.82,Premium,H,VS2,61.6,60.0,7.78,7.74,4.78,1,2,3
10820,10820,0.51,Good,E,SI2,63.3,56.0,5.08,5.12,3.23,2,6,0
10821,10821,1.5,Good,I,VVS2,65.4,59.0,7.09,7.14,4.65,2,1,5
10822,10822,0.5,Fair,E,SI1,61.7,68.0,5.09,5.03,3.12,0,6,2
10823,10823,1.25,Premium,J,VS2,62.2,59.0,6.86,6.88,4.27,1,0,3
10824,10824,0.36,Premium,F,VS2,61.4,58.0,4.56,4.6,2.81,1,4,3
10825,10825,1.05,Very Good,F,IF,59.7,55.0,6.66,6.73,4.0,3,4,7
10826,10826,0.71,Ideal,F,VS1,62.1,56.0,5.69,5.75,3.55,4,4,4
10827,10827,1.2,Very Good,F,VVS2,63.8,58.0,6.67,6.69,4.26,3,4,5
10828,10828,0.52,Ideal,E,VS2,60.4,57.0,5.22,5.17,3.14,4,6,3
10829,10829,0.42,Ideal,F,VVS2,60.6,57.0,4.82,4.85,2.93,4,4,5
10830,10830,0.31,Very Good,F,SI1,58.8,59.0,4.44,4.5,2.63,3,4,2
10831,10831,0.39,Ideal,F,VVS2,61.6,55.0,4.71,4.74,2.91,4,4,5
10832,10832,0.7,Premium,G,SI1,58.6,62.0,5.83,5.8,3.41,1,3,2
10833,10833,1.18,Ideal,J,VS1,61.4,56.0,6.79,6.82,4.18,4,0,4
10834,10834,0.7,Good,F,VS1,59.1,62.0,5.82,5.86,3.44,2,4,4
10835,10835,0.54,Ideal,G,VS1,62.0,53.9,5.22,5.24,3.24,4,3,4
10836,10836,0.46,Very Good,I,VVS1,63.5,57.0,4.91,4.85,3.1,3,1,6
10837,10837,0.41,Ideal,H,SI1,62.6,55.0,4.77,4.79,2.99,4,2,2
10838,10838,1.0,Ideal,D,SI1,62.8,55.0,6.3,6.38,3.98,4,5,2
10839,10839,0.48,Ideal,F,VS2,62.4,54.0,5.03,5.03,3.15,4,4,3
10840,10840,1.57,Ideal,I,VS2,60.4,58.0,7.55,7.59,4.57,4,1,3
10841,10841,1.22,Very Good,G,SI2,59.2,61.0,6.99,6.92,4.12,3,3,0
10842,10842,1.36,Very Good,H,VS1,59.9,58.0,7.16,7.2,4.3,3,2,4
10843,10843,0.9,Very Good,F,SI1,61.4,58.0,6.18,6.23,3.81,3,4,2
10844,10844,1.53,Ideal,I,VS2,61.7,57.0,7.36,7.41,4.56,4,1,3
10845,10845,1.26,Premium,D,SI2,61.9,58.0,6.88,6.81,4.24,1,5,0
10846,10846,0.72,Very Good,G,VVS2,62.2,57.0,5.67,5.72,3.54,3,3,5
10847,10847,0.34,Ideal,D,VS1,61.4,56.0,4.5,4.53,2.77,4,5,4
10848,10848,0.93,Very Good,I,VS2,63.5,57.0,6.13,6.21,3.92,3,1,3
10849,10849,1.01,Good,E,SI2,58.7,63.0,6.52,6.6,3.85,2,6,0
10850,10850,0.36,Very Good,I,SI1,63.1,57.0,4.55,4.51,2.86,3,1,2
10851,10851,0.3,Very Good,E,VVS2,62.5,61.0,4.23,4.28,2.66,3,6,5
10852,10852,0.74,Ideal,F,SI2,62.0,56.0,5.78,5.82,3.6,4,4,0
10853,10853,0.28,Ideal,F,SI1,60.6,55.0,4.26,4.3,2.6,4,4,2
10854,10854,0.37,Ideal,E,VS1,61.6,54.0,4.6,4.65,2.86,4,6,4
10855,10855,0.55,Ideal,H,VS2,62.0,55.0,5.31,5.28,3.28,4,2,3
10856,10856,1.02,Ideal,G,IF,62.5,57.0,6.37,6.44,4.0,4,3,7
10857,10857,0.32,Premium,E,SI1,61.2,58.0,4.42,4.37,2.69,1,6,2
10858,10858,0.51,Premium,D,VS1,60.0,58.0,5.19,5.14,3.1,1,5,4
10859,10859,0.58,Ideal,G,SI2,62.2,55.0,5.4,5.36,3.35,4,3,0
10860,10860,1.7,Ideal,H,VS1,62.4,55.0,7.61,7.69,4.77,4,2,4
10861,10861,1.36,Ideal,F,VVS1,61.3,57.0,7.13,7.23,4.4,4,4,6
10862,10862,0.55,Ideal,F,SI1,61.7,56.4,5.26,5.3,3.25,4,4,2
10863,10863,1.01,Ideal,E,VS1,61.5,56.0,6.45,6.49,3.98,4,6,4
10864,10864,1.0,Premium,F,SI1,62.6,60.0,6.32,6.3,3.95,1,4,2
10865,10865,1.01,Very Good,D,SI1,63.6,59.0,6.33,6.37,4.04,3,5,2
10866,10866,0.41,Ideal,H,SI1,62.6,55.0,4.79,4.77,2.99,4,2,2
10867,10867,0.91,Good,D,SI2,64.7,57.0,6.02,6.04,3.9,2,5,0
10868,10868,0.25,Very Good,F,VS1,62.1,58.0,4.0,4.05,2.5,3,4,4
10869,10869,0.56,Premium,D,SI1,61.4,58.0,5.29,5.33,3.26,1,5,2
10870,10870,0.34,Ideal,D,VVS1,61.7,57.0,4.49,4.52,2.78,4,5,6
10871,10871,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,1,1,2
10872,10872,0.82,Good,H,VS2,62.4,54.0,5.97,6.04,3.75,2,2,3
10873,10873,1.5,Premium,F,VS2,61.1,59.0,7.37,7.35,4.5,1,4,3
10874,10874,0.56,Ideal,D,IF,60.8,58.0,5.35,5.31,3.24,4,5,7
10875,10875,1.26,Ideal,F,VS2,61.4,57.0,7.02,6.96,4.29,4,4,3
10876,10876,1.12,Ideal,H,SI2,62.4,54.0,6.65,6.68,4.16,4,2,0
10877,10877,0.52,Premium,E,SI1,60.9,58.0,5.21,5.17,3.16,1,6,2
10878,10878,1.03,Premium,H,VS1,61.2,58.0,6.52,6.55,4.0,1,2,4
10879,10879,0.48,Premium,F,VS2,61.3,60.0,5.01,4.97,3.06,1,4,3
10880,10880,0.32,Premium,G,VVS1,61.9,58.0,4.39,4.36,2.71,1,3,6
10881,10881,0.32,Premium,H,VS1,60.5,59.0,4.42,4.41,2.67,1,2,4
10882,10882,0.72,Fair,H,SI2,65.9,57.0,5.6,5.54,3.67,0,2,0
10883,10883,0.95,Very Good,D,SI1,63.7,55.0,6.2,6.24,3.96,3,5,2
10884,10884,0.31,Ideal,I,VVS1,61.2,55.6,4.33,4.38,2.67,4,1,6
10885,10885,0.41,Very Good,D,VS2,59.2,58.0,4.83,4.87,2.87,3,5,3
10886,10886,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,2,4,0
10887,10887,1.57,Ideal,I,SI1,61.7,56.0,7.45,7.48,4.61,4,1,2
10888,10888,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,1,6,3
10889,10889,0.4,Ideal,E,VS1,62.1,55.0,4.75,4.79,2.96,4,6,4
10890,10890,0.28,Very Good,H,VVS2,62.0,55.0,4.21,4.23,2.62,3,2,5
10891,10891,1.0,Premium,F,VS2,62.8,55.0,6.38,6.35,4.0,1,4,3
10892,10892,0.4,Ideal,G,IF,62.2,55.0,4.76,4.73,2.95,4,3,7
10893,10893,1.08,Premium,G,VS2,62.4,57.0,6.56,6.49,4.07,1,3,3
10894,10894,0.54,Ideal,E,SI2,60.7,56.0,5.25,5.3,3.2,4,6,0
10895,10895,0.29,Very Good,H,VVS2,61.2,56.0,4.26,4.29,2.61,3,2,5
10896,10896,2.33,Very Good,I,SI1,60.7,56.0,8.55,8.61,5.21,3,1,2
10897,10897,0.33,Premium,E,VS1,60.9,58.0,4.49,4.45,2.72,1,6,4
10898,10898,0.52,Ideal,D,SI1,60.9,57.0,5.17,5.21,3.16,4,5,2
10899,10899,1.51,Very Good,H,VS2,63.5,60.0,7.27,7.24,4.61,3,2,3
10900,10900,0.96,Fair,I,SI2,66.3,58.0,6.07,5.9,3.97,0,1,0
10901,10901,1.56,Ideal,H,VS2,61.5,56.0,7.5,7.46,4.6,4,2,3
10902,10902,1.05,Ideal,H,SI2,61.2,57.0,6.62,6.55,4.03,4,2,0
10903,10903,0.32,Good,E,VS2,58.8,63.0,4.48,4.54,2.65,2,6,3
10904,10904,1.01,Premium,E,SI1,63.0,61.0,6.42,6.37,4.03,1,6,2
10905,10905,0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,1,5,2
10906,10906,2.01,Fair,E,SI2,62.1,66.0,7.99,7.92,4.94,0,6,0
10907,10907,1.0,Premium,D,VS1,59.7,60.0,6.45,6.42,3.84,1,5,4
10908,10908,1.23,Ideal,G,VS1,61.4,56.0,6.91,6.96,4.26,4,3,4
10909,10909,0.41,Ideal,D,VVS2,62.3,57.0,4.74,4.76,2.96,4,5,5
10910,10910,1.51,Fair,H,SI1,65.8,62.0,7.1,7.06,4.66,0,2,2
10911,10911,1.1,Very Good,H,SI1,61.6,56.0,6.61,6.66,4.09,3,2,2
10912,10912,0.38,Very Good,G,SI1,62.1,54.0,4.64,4.67,2.9,3,3,2
10913,10913,0.3,Ideal,I,VS2,61.3,58.0,4.3,4.31,2.64,4,1,3
10914,10914,0.39,Good,F,SI1,63.3,54.0,4.62,4.67,2.94,2,4,2
10915,10915,0.9,Premium,D,SI1,62.6,58.0,6.15,6.11,3.84,1,5,2
10916,10916,0.5,Ideal,E,VS2,62.8,57.0,5.12,5.04,3.19,4,6,3
10917,10917,0.95,Very Good,G,VS1,59.9,58.0,6.37,6.41,3.83,3,3,4
10918,10918,0.31,Ideal,F,VS1,61.2,56.0,4.4,4.42,2.7,4,4,4
10919,10919,0.32,Premium,G,VS1,61.7,58.0,4.38,4.41,2.71,1,3,4
10920,10920,0.41,Premium,G,VVS2,61.6,58.0,4.8,4.74,2.94,1,3,5
10921,10921,0.36,Premium,E,VS2,61.3,60.0,4.59,4.54,2.8,1,6,3
10922,10922,0.41,Ideal,I,IF,61.1,57.0,4.78,4.81,2.93,4,1,7
10923,10923,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1,3,3
10924,10924,0.34,Ideal,D,SI1,60.4,57.0,4.51,4.53,2.73,4,5,2
10925,10925,0.72,Very Good,J,SI1,57.6,63.0,5.89,5.95,3.41,3,0,2
10926,10926,0.51,Ideal,H,VS2,61.5,55.0,5.16,5.18,3.18,4,2,3
10927,10927,1.01,Very Good,D,SI2,63.1,54.0,6.43,6.37,4.04,3,5,0
10928,10928,1.24,Ideal,G,SI1,62.7,56.0,6.89,6.85,4.31,4,3,2
10929,10929,0.37,Ideal,E,VS2,62.7,56.0,4.6,4.55,2.87,4,6,3
10930,10930,1.07,Ideal,H,SI1,61.5,54.0,6.64,6.6,4.07,4,2,2
10931,10931,1.01,Ideal,F,SI2,62.4,54.0,6.41,6.44,4.01,4,4,0
10932,10932,1.73,Very Good,I,SI1,60.9,59.0,7.71,7.68,4.69,3,1,2
10933,10933,0.31,Ideal,D,VVS2,61.6,56.0,4.34,4.38,2.69,4,5,5
10934,10934,0.52,Premium,G,SI2,59.2,60.0,5.29,5.21,3.11,1,3,0
10935,10935,0.78,Premium,F,SI1,62.3,57.0,5.86,5.85,3.65,1,4,2
10936,10936,1.1,Ideal,G,SI2,62.5,55.0,6.61,6.66,4.15,4,3,0
10937,10937,2.26,Very Good,H,SI2,63.2,58.0,8.38,8.26,5.26,3,2,0
10938,10938,0.41,Very Good,F,VS2,62.6,58.0,4.75,4.81,2.99,3,4,3
10939,10939,0.77,Good,D,SI2,63.8,58.0,5.81,5.78,3.7,2,5,0
10940,10940,0.35,Very Good,G,VS1,59.2,60.0,4.59,4.64,2.73,3,3,4
10941,10941,1.02,Ideal,I,SI2,62.9,56.0,6.45,6.37,4.03,4,1,0
10942,10942,0.7,Good,D,VS2,63.9,58.0,5.58,5.62,3.58,2,5,3
10943,10943,0.9,Very Good,J,VS1,62.3,56.0,6.19,6.23,3.87,3,0,4
10944,10944,1.13,Premium,H,SI2,62.3,59.0,6.68,6.65,4.15,1,2,0
10945,10945,0.3,Ideal,D,VVS2,62.2,55.0,4.32,4.33,2.69,4,5,5
10946,10946,0.25,Ideal,F,VS2,62.9,55.0,4.01,4.05,2.53,4,4,3
10947,10947,0.7,Very Good,D,VS1,60.3,58.0,5.76,5.79,3.48,3,5,4
10948,10948,1.63,Ideal,H,VS2,61.3,56.0,7.6,7.57,4.65,4,2,3
10949,10949,0.42,Premium,G,VVS2,60.4,59.0,4.82,4.78,2.9,1,3,5
10950,10950,0.3,Ideal,G,IF,62.8,57.0,4.3,4.27,2.69,4,3,7
10951,10951,0.5,Premium,F,VS2,61.3,60.0,5.13,5.08,3.13,1,4,3
10952,10952,0.8,Ideal,E,VS2,62.2,57.0,5.95,5.98,3.71,4,6,3
10953,10953,0.7,Good,E,VS2,60.1,62.0,5.77,5.74,3.46,2,6,3
10954,10954,1.07,Premium,H,SI1,59.2,61.0,6.67,6.65,3.94,1,2,2
10955,10955,0.71,Ideal,D,VS2,62.0,57.0,5.69,5.73,3.54,4,5,3
10956,10956,0.73,Ideal,D,SI1,61.4,57.0,5.76,5.8,3.55,4,5,2
10957,10957,0.22,Premium,F,SI1,60.4,61.0,3.88,3.84,2.33,1,4,2
10958,10958,0.43,Premium,G,VS2,61.1,59.0,4.83,4.86,2.96,1,3,3
10959,10959,1.24,Premium,H,VS1,62.2,59.0,6.9,6.83,4.27,1,2,4
10960,10960,1.01,Premium,H,SI2,61.6,60.0,6.22,6.18,3.82,1,2,0
10961,10961,0.35,Good,E,SI2,63.9,55.0,4.48,4.5,2.87,2,6,0
10962,10962,1.02,Premium,F,SI2,59.9,59.0,6.56,6.59,3.94,1,4,0
10963,10963,0.31,Ideal,F,SI1,62.3,55.0,4.34,4.39,2.72,4,4,2
10964,10964,0.31,Ideal,J,SI2,62.2,54.0,4.35,4.37,2.71,4,0,0
10965,10965,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,4,6,5
10966,10966,0.57,Very Good,F,SI2,60.1,56.0,5.4,5.42,3.25,3,4,0
10967,10967,0.59,Ideal,E,SI1,62.4,55.0,5.34,5.39,3.35,4,6,2
10968,10968,1.15,Ideal,G,VS2,62.2,54.0,6.74,6.65,4.17,4,3,3
10969,10969,0.9,Premium,G,SI1,60.6,61.0,6.21,6.16,3.75,1,3,2
10970,10970,1.0,Good,J,VS1,58.1,64.0,6.63,6.51,3.82,2,0,4
10971,10971,0.72,Very Good,I,VVS2,61.7,55.0,5.76,5.81,3.57,3,1,5
10972,10972,1.01,Premium,G,IF,60.0,61.0,6.45,6.41,3.86,1,3,7
10973,10973,0.38,Very Good,I,VS1,62.0,55.0,4.65,4.67,2.89,3,1,4
10974,10974,0.41,Premium,F,VS2,62.6,58.0,4.81,4.75,2.99,1,4,3
10975,10975,0.33,Ideal,E,SI1,61.9,57.0,4.46,4.43,2.75,4,6,2
10976,10976,0.34,Premium,F,VS2,59.8,59.0,4.55,4.51,2.71,1,4,3
10977,10977,0.63,Very Good,G,VS1,61.5,56.0,5.53,5.49,3.39,3,3,4
10978,10978,1.06,Very Good,J,SI2,62.0,58.0,6.45,6.53,4.04,3,0,0
10979,10979,1.12,Premium,G,VVS1,60.9,57.0,6.72,6.67,4.08,1,3,6
10980,10980,1.2,Ideal,I,SI1,62.2,57.0,6.8,6.77,4.22,4,1,2
10981,10981,1.01,Premium,H,SI1,62.1,60.0,6.43,6.39,3.98,1,2,2
10982,10982,0.28,Very Good,H,VS2,59.7,60.0,4.25,4.29,2.55,3,2,3
10983,10983,0.41,Ideal,F,VS1,60.8,57.0,4.8,4.77,2.91,4,4,4
10984,10984,1.93,Fair,F,VS1,58.9,62.0,8.17,7.97,4.75,0,4,4
10985,10985,0.61,Premium,D,VS1,61.5,58.0,5.46,5.4,3.34,1,5,4
10986,10986,0.85,Fair,H,I1,61.0,61.0,6.2,6.0,3.73,0,2,1
10987,10987,0.59,Ideal,D,SI1,61.3,59.0,5.36,5.4,3.3,4,5,2
10988,10988,2.04,Premium,G,I1,62.4,58.0,8.08,8.17,5.07,1,3,1
10989,10989,0.72,Ideal,F,VVS2,60.9,56.0,5.77,5.83,3.53,4,4,5
10990,10990,1.01,Ideal,E,SI1,61.1,57.0,6.5,6.47,3.96,4,6,2
10991,10991,0.38,Ideal,E,VVS2,62.0,57.0,4.61,4.62,2.86,4,6,5
10992,10992,0.91,Ideal,G,SI2,62.3,56.0,6.18,6.22,3.86,4,3,0
10993,10993,0.33,Ideal,G,SI1,61.6,56.0,4.43,4.46,2.74,4,3,2
10994,10994,0.3,Premium,E,VVS2,61.4,58.0,4.28,4.25,2.62,1,6,5
10995,10995,0.31,Very Good,F,VS2,63.5,55.0,4.32,4.31,2.74,3,4,3
10996,10996,0.43,Ideal,D,VS2,61.8,56.0,4.83,4.81,2.98,4,5,3
10997,10997,0.72,Ideal,E,SI2,60.1,56.0,5.85,5.83,3.51,4,6,0
10998,10998,0.41,Good,E,SI1,63.6,58.0,4.74,4.72,3.01,2,6,2
10999,10999,1.01,Ideal,G,VS2,59.8,61.0,6.51,6.54,3.9,4,3,3
11000,11000,1.0,Very Good,D,VS1,60.0,60.0,6.44,6.49,3.88,3,5,4
11001,11001,1.01,Good,D,VS2,61.8,59.0,6.28,6.35,3.9,2,5,3
11002,11002,0.71,Very Good,H,VS1,62.8,58.0,5.67,5.7,3.57,3,2,4
11003,11003,0.31,Very Good,G,VVS1,62.1,59.0,4.32,4.35,2.69,3,3,6
11004,11004,1.0,Very Good,E,VS2,62.6,60.0,6.35,6.4,3.99,3,6,3
11005,11005,1.01,Very Good,H,SI1,62.1,60.0,6.4,6.44,3.99,3,2,2
11006,11006,0.51,Ideal,G,VS1,59.7,57.0,5.25,5.2,3.12,4,3,4
11007,11007,0.71,Ideal,F,SI2,62.1,54.0,5.72,5.74,3.56,4,4,0
11008,11008,1.5,Premium,H,SI1,61.4,56.0,7.47,7.34,4.55,1,2,2
11009,11009,1.36,Very Good,D,SI1,59.5,61.0,7.21,7.24,4.3,3,5,2
11010,11010,1.51,Good,I,SI1,63.7,61.0,7.11,7.15,4.54,2,1,2
11011,11011,0.71,Premium,G,SI2,59.9,59.0,5.79,5.82,3.48,1,3,0
11012,11012,1.0,Very Good,E,SI2,60.6,60.0,6.33,6.4,3.86,3,6,0
11013,11013,0.51,Ideal,G,VS1,62.2,55.0,5.11,5.14,3.19,4,3,4
11014,11014,0.5,Very Good,E,VS2,63.5,58.0,5.07,5.04,3.21,3,6,3
11015,11015,0.55,Very Good,E,VS1,62.8,56.0,5.2,5.24,3.28,3,6,4
11016,11016,0.95,Ideal,J,VVS2,60.6,57.0,6.4,6.34,3.86,4,0,5
11017,11017,0.9,Good,E,SI2,59.9,61.0,6.16,6.2,3.7,2,6,0
11018,11018,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,1,3,5
11019,11019,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,1,2,0
11020,11020,1.01,Very Good,H,SI1,63.5,57.0,6.31,6.35,4.02,3,2,2
11021,11021,0.32,Ideal,H,VS2,63.0,57.0,4.37,4.33,2.74,4,2,3
11022,11022,1.37,Premium,F,SI2,62.8,57.0,7.12,7.08,4.46,1,4,0
11023,11023,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,4,5,5
11024,11024,1.21,Premium,J,SI1,59.9,60.0,6.89,6.86,4.12,1,0,2
11025,11025,0.34,Premium,E,VVS1,61.7,58.0,4.48,4.43,2.75,1,6,6
11026,11026,1.12,Premium,G,SI2,60.8,55.0,6.84,6.69,4.11,1,3,0
11027,11027,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,1,3,3
11028,11028,0.32,Ideal,F,VVS1,61.8,55.0,4.36,4.41,2.71,4,4,6
11029,11029,0.32,Very Good,H,VS1,63.1,57.0,4.37,4.34,2.75,3,2,4
11030,11030,0.71,Premium,E,SI1,60.5,55.0,5.79,5.74,3.49,1,6,2
11031,11031,1.0,Fair,E,VS1,64.4,55.0,6.33,6.3,4.07,0,6,4
11032,11032,0.3,Ideal,H,VS1,62.2,57.0,4.3,4.28,2.67,4,2,4
11033,11033,0.51,Very Good,G,VS2,62.5,59.0,5.05,5.1,3.17,3,3,3
11034,11034,1.03,Very Good,G,VS1,60.7,58.0,6.5,6.55,3.96,3,3,4
11035,11035,1.02,Ideal,J,VS2,61.1,58.0,6.45,6.49,3.95,4,0,3
11036,11036,1.0,Premium,F,SI2,61.7,57.0,6.42,6.35,3.94,1,4,0
11037,11037,1.01,Very Good,H,SI2,58.9,60.0,6.62,6.58,3.89,3,2,0
11038,11038,1.01,Fair,D,SI2,64.6,56.0,6.31,6.24,4.05,0,5,0
11039,11039,1.0,Fair,J,SI2,56.3,64.0,6.58,6.54,3.69,0,0,0
11040,11040,1.0,Ideal,I,SI1,59.8,57.0,6.5,6.44,3.87,4,1,2
11041,11041,0.38,Ideal,F,VVS1,62.2,57.0,4.64,4.68,2.9,4,4,6
11042,11042,2.21,Very Good,F,SI2,61.0,58.0,8.36,8.43,5.12,3,4,0
11043,11043,0.31,Ideal,F,IF,61.4,56.0,4.38,4.41,2.7,4,4,7
11044,11044,0.3,Very Good,I,SI1,63.3,59.0,4.25,4.22,2.68,3,1,2
