,id,carat,depth,table,x,price,cut_encoded,color_encoded,clarity_encoded
29904,29904,1.53,61.2,57.0,7.4,9.625,4,3,5
29905,29905,0.34,61.0,59.0,4.51,6.863,1,6,3
29906,29906,0.32,61.8,55.0,4.43,6.579,4,3,3
29907,29907,0.74,61.7,56.0,5.81,8.124,4,6,3
29908,29908,0.51,61.7,58.0,5.13,7.536,3,3,5
29909,29909,0.96,63.9,54.0,6.27,8.402,2,2,4
29910,29910,0.71,61.6,57.0,5.74,7.685,4,2,4
29911,29911,0.7,71.6,55.0,5.47,7.436,0,5,0
29912,29912,0.47,60.3,61.0,5.05,7.126,1,2,4
29913,29913,1.27,61.7,57.0,6.95,8.8,4,2,2
29914,29914,1.1,59.7,57.8,6.7,8.779,3,2,5
29915,29915,1.01,59.9,61.0,6.46,8.566,3,5,0
29916,29916,0.74,61.7,55.0,5.85,8.228,4,5,4
29917,29917,1.51,64.0,60.0,7.26,9.156,2,1,6
29918,29918,1.5,61.5,57.0,7.32,9.098,3,2,3
29919,29919,1.59,61.1,57.0,7.48,9.104,3,6,0
29920,29920,1.22,62.8,54.0,6.78,8.512,4,6,0
29921,29921,1.0,62.3,56.0,6.43,8.681,4,3,3
29922,29922,1.09,61.1,59.0,6.69,8.475,1,3,0
29923,29923,0.7,62.1,58.0,5.7,7.835,1,4,2
29924,29924,0.71,61.1,54.0,5.78,8.505,4,4,6
29925,29925,0.7,60.3,58.0,5.79,7.499,1,4,0
29926,29926,0.89,61.5,55.0,6.18,8.488,4,4,3
29927,29927,0.52,61.6,55.0,5.14,7.632,4,3,6
29928,29928,0.91,62.2,60.0,6.13,8.468,3,6,3
29929,29929,0.71,63.9,57.0,5.61,7.763,2,4,2
29930,29930,0.52,62.1,56.0,5.14,7.477,4,4,4
29931,29931,0.55,60.1,56.0,5.33,7.649,4,1,7
29932,29932,0.72,61.9,55.0,5.75,7.991,4,5,2
29933,29933,1.18,64.2,62.0,6.6,8.451,2,3,2
29934,29934,0.31,62.8,60.0,4.31,6.286,1,1,2
29935,29935,0.39,61.8,55.0,4.69,7.025,4,4,6
29936,29936,1.0,59.1,61.0,6.54,8.788,1,3,4
29937,29937,0.32,62.7,54.0,4.41,6.474,1,2,3
29938,29938,0.52,63.5,54.0,5.19,7.48,3,6,3
29939,29939,0.3,61.5,58.0,4.3,6.542,4,4,5
29940,29940,1.01,58.9,58.0,6.59,8.744,1,4,3
29941,29941,0.71,61.3,56.0,5.76,8.155,4,4,4
29942,29942,0.59,62.5,56.0,5.4,7.855,1,6,3
29943,29943,0.91,61.9,59.0,6.17,8.568,3,6,4
29944,29944,1.04,62.4,57.0,6.48,8.618,4,6,2
29945,29945,0.31,63.1,57.0,4.31,6.299,2,2,4
29946,29946,0.78,61.3,56.0,5.92,8.12,4,4,2
29947,29947,1.2,61.4,59.0,6.82,8.466,3,0,2
29948,29948,0.5,61.3,56.0,5.16,7.396,1,6,3
29949,29949,0.9,58.7,59.0,6.34,8.351,1,4,3
29950,29950,1.25,62.2,55.4,6.89,8.688,4,2,0
29951,29951,1.02,63.4,57.0,6.42,8.494,3,2,2
29952,29952,0.75,61.3,56.0,5.85,7.928,4,5,0
29953,29953,0.82,61.7,53.0,6.12,7.961,4,4,0
29954,29954,1.56,61.1,59.0,7.49,9.027,1,0,4
29955,29955,0.51,62.2,58.0,5.11,7.416,1,3,4
29956,29956,0.31,61.7,58.0,4.3,6.599,1,6,4
29957,29957,0.55,63.3,58.0,5.21,7.279,3,4,2
29958,29958,0.7,61.7,59.0,5.67,8.091,1,6,6
29959,29959,0.24,61.3,58.0,3.99,6.184,3,5,5
29960,29960,1.07,62.1,57.0,6.53,8.402,4,2,3
29961,29961,1.0,62.8,63.0,6.26,8.1,3,0,0
29962,29962,0.85,62.0,58.0,6.08,7.801,1,3,0
29963,29963,1.44,59.5,61.0,7.38,9.309,1,3,3
29964,29964,1.61,62.7,55.0,7.54,9.171,4,1,2
29965,29965,1.08,61.6,56.0,6.63,8.517,4,1,3
29966,29966,0.32,61.8,55.0,4.41,6.593,4,3,5
29967,29967,0.72,60.9,60.0,5.8,7.945,1,6,3
29968,29968,1.52,57.3,58.0,7.53,8.041,2,6,1
29969,29969,1.03,63.5,56.0,6.37,8.392,3,3,0
29970,29970,1.02,62.8,59.0,6.44,8.642,1,6,3
29971,29971,1.7,61.5,60.0,7.59,9.745,3,3,5
29972,29972,0.53,63.5,59.0,5.17,7.425,3,6,3
29973,29973,0.3,62.5,56.0,4.3,6.657,4,6,4
29974,29974,2.14,61.5,57.0,8.36,9.827,4,2,2
29975,29975,0.9,60.7,58.0,6.3,8.054,1,1,4
29976,29976,1.81,62.0,60.0,7.79,9.347,1,2,0
29977,29977,1.22,59.3,59.0,7.01,8.725,1,1,3
29978,29978,0.74,62.2,57.0,5.79,7.602,1,6,0
29979,29979,0.7,62.0,58.0,5.66,7.577,4,0,3
29980,29980,1.26,60.9,57.0,7.03,8.6,1,2,0
29981,29981,0.31,61.4,56.0,4.37,6.733,4,4,6
29982,29982,0.37,59.7,59.0,4.68,6.864,1,4,3
29983,29983,0.34,62.2,56.0,4.53,6.535,4,2,3
29984,29984,0.51,62.6,55.0,5.11,7.485,4,6,3
29985,29985,0.43,62.5,60.0,4.81,6.69,3,4,3
29986,29986,1.01,60.0,58.0,6.54,8.557,1,3,2
29987,29987,1.04,61.8,56.0,6.5,8.918,4,3,4
29988,29988,1.0,61.7,56.0,6.48,8.796,1,4,3
29989,29989,0.34,63.7,54.0,4.43,6.103,2,1,2
29990,29990,0.4,62.1,58.0,4.71,6.736,1,4,3
29991,29991,0.77,63.2,57.0,5.86,7.858,3,3,2
29992,29992,1.02,62.1,59.0,6.38,8.607,1,2,4
29993,29993,1.44,62.9,59.0,7.2,8.933,1,1,2
29994,29994,0.3,62.9,58.0,4.22,6.043,3,2,2
29995,29995,0.56,62.0,63.0,5.26,6.863,3,2,0
29996,29996,0.53,60.5,60.0,5.19,7.032,3,4,0
29997,29997,0.25,64.6,56.0,3.97,6.136,2,5,5
29998,29998,0.47,61.9,59.0,4.99,6.765,1,0,0
29999,29999,0.46,62.6,53.9,4.92,6.746,4,0,4
30000,30000,0.9,63.5,58.0,6.09,7.969,2,2,0
30001,30001,0.32,61.4,57.0,4.46,6.659,4,6,3
30002,30002,0.41,59.5,62.0,4.85,6.633,2,6,2
30003,30003,0.46,62.0,53.0,4.99,6.835,4,3,2
30004,30004,0.5,63.4,56.0,5.1,7.472,3,5,3
30005,30005,1.0,61.4,58.0,6.4,8.536,1,5,2
30006,30006,0.77,62.0,54.0,5.89,7.849,4,6,0
30007,30007,0.32,62.0,60.0,4.4,6.88,1,5,6
30008,30008,1.02,62.6,60.0,6.3,8.35,3,2,0
30009,30009,0.39,60.4,61.0,4.73,6.848,1,3,3
30010,30010,1.25,61.2,62.0,6.84,8.637,3,2,0
30011,30011,0.32,62.1,55.0,4.36,6.512,4,3,3
30012,30012,0.56,59.2,56.0,5.49,7.822,1,6,5
30013,30013,2.0,63.0,59.0,8.0,9.63,1,0,5
30014,30014,1.01,58.1,59.0,6.61,8.619,1,3,3
30015,30015,2.53,64.6,59.0,8.54,9.747,0,2,0
30016,30016,1.51,60.7,60.0,7.36,9.428,1,3,3
30017,30017,1.51,59.7,59.0,7.51,9.075,3,0,3
30018,30018,0.74,61.1,68.0,5.82,7.939,0,4,3
30019,30019,0.32,62.2,60.0,4.34,6.31,1,5,2
30020,30020,1.07,61.5,55.0,6.56,8.564,4,4,0
30021,30021,1.01,62.0,56.0,6.46,8.767,4,4,3
30022,30022,1.01,62.1,54.0,6.5,8.717,1,3,3
30023,30023,1.23,61.3,57.0,6.92,9.058,4,2,7
30024,30024,0.7,61.7,55.0,5.7,8.192,4,6,3
30025,30025,0.3,61.6,55.0,4.34,6.731,4,6,6
30026,30026,1.31,62.7,61.0,7.03,8.464,1,4,0
30027,30027,0.24,60.9,61.0,4.02,6.001,3,4,2
30028,30028,0.55,61.8,54.0,5.26,7.564,4,5,3
30029,30029,0.7,61.4,59.0,5.67,7.704,1,5,2
30030,30030,2.01,63.6,57.0,7.95,9.69,2,1,3
30031,30031,0.3,62.4,58.0,4.26,5.976,3,0,4
30032,30032,0.3,61.1,56.0,4.31,6.405,4,4,3
30033,30033,0.65,60.8,57.2,5.55,7.92,3,5,4
30034,30034,0.9,58.4,62.0,6.29,8.112,3,1,3
30035,30035,0.33,57.9,60.0,4.57,6.958,2,3,7
30036,30036,0.7,61.0,57.0,5.76,7.862,1,2,5
30037,30037,0.7,58.2,60.0,5.84,7.733,3,3,3
30038,30038,0.35,60.8,57.0,4.56,6.809,4,4,3
30039,30039,0.7,62.7,60.0,5.64,7.899,1,6,4
30040,30040,0.8,60.8,56.0,5.99,8.806,4,4,7
30041,30041,0.71,61.5,55.0,5.76,7.965,4,1,3
30042,30042,0.59,62.3,55.0,5.39,7.489,3,6,3
30043,30043,0.78,61.7,57.0,5.87,8.187,4,5,3
30044,30044,1.0,61.6,61.0,6.37,8.574,1,4,2
30045,30045,1.7,62.4,55.0,7.69,9.543,4,2,4
30046,30046,0.3,61.2,56.0,4.36,6.639,4,2,7
30047,30047,0.3,61.7,58.0,4.28,6.351,4,4,3
30048,30048,0.7,64.8,57.0,5.49,7.5,0,2,2
30049,30049,0.37,62.7,54.0,4.55,6.475,4,6,2
30050,30050,1.01,62.2,54.0,6.42,8.125,4,4,1
30051,30051,0.33,62.4,57.0,4.39,6.198,4,5,0
30052,30052,1.52,64.0,58.0,7.2,9.119,2,1,2
30053,30053,1.55,60.1,58.0,7.55,9.382,1,6,2
30054,30054,0.3,59.7,59.0,4.37,6.564,1,5,2
30055,30055,0.7,62.4,56.0,5.63,7.813,3,4,3
30056,30056,1.01,63.1,59.0,6.34,9.284,3,6,6
30057,30057,1.0,62.9,64.0,6.27,8.274,2,1,2
30058,30058,0.57,57.6,60.0,5.49,7.74,2,4,5
30059,30059,0.3,62.4,56.0,4.33,6.738,4,6,3
30060,30060,0.32,61.7,55.0,4.41,6.719,4,4,3
30061,30061,0.5,60.3,66.0,5.13,7.191,0,3,4
30062,30062,0.41,63.5,56.0,4.7,6.558,2,4,2
30063,30063,0.77,58.2,60.0,6.01,7.766,1,6,0
30064,30064,0.3,60.8,61.0,4.31,6.337,3,3,4
30065,30065,0.53,63.8,57.0,5.12,7.023,2,0,3
30066,30066,0.28,62.3,54.0,4.21,6.116,4,4,2
30067,30067,0.3,61.6,57.0,4.28,6.485,4,3,5
30068,30068,0.9,58.8,61.0,6.27,8.461,3,5,3
30069,30069,0.94,61.5,55.0,6.37,7.861,4,4,1
30070,30070,1.11,61.8,58.0,6.61,8.324,1,1,0
30071,30071,0.39,63.7,53.0,4.62,6.599,2,3,3
30072,30072,0.55,60.3,62.0,5.33,7.35,1,3,3
30073,30073,1.15,62.6,57.0,6.73,8.377,1,1,0
30074,30074,0.71,60.8,57.0,5.75,7.819,4,4,2
30075,30075,1.16,62.6,57.0,6.71,8.535,4,1,2
30076,30076,0.33,60.3,58.0,4.49,6.659,1,5,2
30077,30077,0.79,60.8,57.0,5.99,7.805,4,3,0
30078,30078,1.01,59.6,62.0,6.47,9.207,3,4,7
30079,30079,1.04,62.1,56.0,6.48,8.39,4,2,0
30080,30080,0.4,61.3,56.0,4.75,7.483,4,6,6
30081,30081,0.4,58.7,57.0,4.88,6.415,3,6,0
30082,30082,0.4,61.2,57.0,4.77,7.026,4,6,4
30083,30083,0.74,62.7,56.0,5.75,7.793,4,3,0
30084,30084,1.22,61.3,60.0,6.87,8.414,1,2,0
30085,30085,0.76,60.3,60.0,5.97,8.041,1,6,3
30086,30086,0.54,61.0,57.0,5.24,7.405,4,3,3
30087,30087,0.3,62.5,56.0,4.27,6.515,4,2,4
30088,30088,0.33,61.0,59.0,4.45,6.361,1,2,4
30089,30089,1.01,60.8,59.0,6.47,9.09,4,3,7
30090,30090,0.55,61.2,57.0,5.3,7.653,4,6,4
30091,30091,0.38,62.6,54.0,4.65,6.891,4,1,5
30092,30092,0.3,62.1,58.0,4.26,6.068,3,3,2
30093,30093,0.32,61.1,55.0,4.43,6.702,4,3,6
30094,30094,0.38,61.9,55.0,4.69,6.876,4,4,3
30095,30095,1.51,62.3,54.0,7.37,9.32,4,2,2
30096,30096,1.11,63.2,58.0,6.64,8.512,3,2,0
30097,30097,0.34,59.8,58.0,4.57,6.589,1,4,2
30098,30098,2.01,62.2,59.0,7.93,9.4,3,0,2
30099,30099,1.1,59.8,54.0,6.74,9.278,3,4,6
30100,30100,1.15,59.6,59.0,6.82,8.226,1,2,0
30101,30101,1.18,61.8,58.0,6.83,8.345,1,5,0
30102,30102,0.4,62.2,56.0,4.74,7.026,4,3,4
30103,30103,0.27,62.5,56.0,4.15,6.441,4,3,6
30104,30104,0.32,62.4,55.0,4.39,6.51,4,3,3
30105,30105,0.71,61.5,55.0,5.73,7.834,4,1,4
30106,30106,1.01,62.2,54.0,6.48,9.018,4,3,5
30107,30107,0.73,61.7,57.0,5.78,8.036,4,3,2
30108,30108,0.44,61.8,55.0,4.89,6.693,4,1,4
30109,30109,1.23,62.3,58.0,6.81,8.83,1,5,0
30110,30110,0.56,60.5,59.0,5.42,7.568,1,4,3
30111,30111,0.78,61.5,57.0,5.88,7.956,4,1,4
30112,30112,2.0,61.8,56.0,8.11,9.782,1,1,3
30113,30113,1.52,60.7,56.0,7.49,9.324,4,2,3
30114,30114,0.42,62.0,55.0,4.81,7.032,4,5,5
30115,30115,1.7,62.3,58.1,7.57,9.418,3,1,4
30116,30116,0.29,61.9,56.0,4.27,6.617,4,4,7
30117,30117,1.23,60.6,57.0,6.94,8.962,4,2,4
30118,30118,1.01,61.0,59.0,6.45,8.473,1,3,2
30119,30119,0.7,62.4,55.0,5.65,8.004,4,4,4
30120,30120,0.36,60.9,57.0,4.61,6.837,4,4,3
30121,30121,0.4,62.0,56.0,4.73,6.791,4,4,4
30122,30122,1.51,61.8,59.0,7.36,9.069,4,0,4
30123,30123,1.51,62.2,60.0,7.23,9.064,3,1,2
30124,30124,0.5,62.4,54.0,5.11,7.76,4,6,5
30125,30125,0.25,61.6,55.0,4.06,6.282,4,4,3
30126,30126,1.04,62.8,57.0,6.44,8.426,3,2,2
30127,30127,1.14,60.4,57.0,6.78,8.676,4,2,2
30128,30128,0.31,62.6,53.0,4.35,6.532,4,2,6
30129,30129,1.21,61.8,56.0,6.84,9.26,4,4,4
30130,30130,1.01,62.9,60.0,6.35,8.612,3,6,2
30131,30131,0.41,62.8,58.0,4.73,6.658,3,5,3
30132,30132,0.51,64.3,55.0,5.12,7.393,2,6,2
30133,30133,1.54,62.0,58.0,7.38,9.052,3,1,3
30134,30134,1.16,61.8,56.7,6.7,9.253,4,4,5
30135,30135,0.3,62.2,55.0,4.29,6.213,4,6,2
30136,30136,1.19,60.1,59.0,6.9,8.411,1,1,0
30137,30137,1.22,61.2,58.0,6.84,9.082,3,3,4
30138,30138,2.03,60.1,58.0,8.26,9.433,1,0,2
30139,30139,0.9,62.0,57.0,6.1,8.332,3,2,3
30140,30140,0.3,61.4,54.0,4.33,6.565,4,5,3
30141,30141,0.25,61.1,61.0,4.03,6.279,3,6,5
30142,30142,0.5,64.6,59.0,4.9,6.895,2,1,3
30143,30143,0.53,60.7,59.0,5.19,7.739,3,6,5
30144,30144,1.54,60.5,56.0,7.52,9.795,4,4,4
30145,30145,1.2,62.7,55.0,6.76,8.781,4,2,2
30146,30146,0.35,62.1,56.0,4.52,6.642,4,6,3
30147,30147,0.55,59.6,59.0,5.32,7.746,3,6,5
30148,30148,0.7,60.1,56.0,5.73,7.86,2,4,3
30149,30149,0.36,60.7,56.0,4.63,6.604,4,6,3
30150,30150,0.69,61.2,58.0,5.73,7.574,1,4,2
30151,30151,1.15,62.9,56.0,6.7,8.509,1,2,0
30152,30152,0.31,58.1,60.0,4.45,6.895,3,6,7
30153,30153,0.49,60.8,60.0,5.12,6.888,1,4,0
30154,30154,1.12,61.8,56.0,6.67,8.672,4,2,2
30155,30155,1.08,59.4,59.0,6.68,8.766,1,3,3
30156,30156,0.59,61.9,56.0,5.39,7.651,4,5,3
30157,30157,1.01,62.6,58.0,6.43,8.247,1,1,0
30158,30158,0.32,63.1,58.0,4.36,6.382,3,2,2
30159,30159,0.3,63.2,55.0,4.26,6.033,2,3,2
30160,30160,0.8,63.7,55.0,5.91,7.208,2,3,1
30161,30161,1.66,62.3,54.0,7.58,9.32,4,1,3
30162,30162,0.9,63.0,58.0,6.16,8.153,1,5,0
30163,30163,1.1,60.5,60.0,6.67,8.746,1,3,3
30164,30164,0.41,62.6,54.0,4.75,6.417,3,4,0
30165,30165,1.02,64.2,61.0,6.3,8.198,2,4,0
30166,30166,0.32,62.1,55.0,4.39,6.46,4,6,3
30167,30167,0.67,60.4,65.0,5.67,7.794,2,6,4
30168,30168,0.83,63.3,57.0,5.97,7.841,3,3,0
30169,30169,0.7,61.8,60.0,5.67,8.116,1,4,6
30170,30170,0.39,60.6,57.0,4.75,6.518,4,6,2
30171,30171,0.31,63.4,57.0,4.32,6.704,2,3,6
30172,30172,0.3,62.1,56.0,4.28,6.301,4,2,4
30173,30173,1.05,59.6,60.0,6.61,9.196,1,6,5
30174,30174,1.09,61.7,58.0,6.55,9.811,3,5,7
30175,30175,0.5,62.3,59.0,5.01,7.584,3,3,6
30176,30176,1.04,61.9,57.0,6.51,8.718,4,5,2
30177,30177,2.03,61.8,56.0,8.1,9.625,4,2,0
30178,30178,0.5,62.2,57.0,5.05,7.182,4,6,2
30179,30179,0.44,61.6,56.0,4.9,6.731,4,5,2
30180,30180,0.9,61.6,61.0,6.12,8.187,2,6,0
30181,30181,0.57,60.0,61.0,5.36,7.818,3,6,5
30182,30182,1.15,62.1,55.0,6.74,9.094,4,4,5
30183,30183,0.43,62.3,53.0,4.82,6.953,4,1,7
30184,30184,1.12,61.6,57.0,6.68,8.46,4,4,0
30185,30185,0.92,64.9,58.0,6.1,8.045,0,4,2
30186,30186,0.7,61.1,61.0,5.67,7.91,3,5,2
30187,30187,0.32,61.7,56.0,4.4,6.51,3,2,6
30188,30188,1.02,61.0,56.0,6.52,9.007,4,4,4
30189,30189,0.51,59.5,63.0,5.22,7.421,3,6,3
30190,30190,0.3,61.4,54.0,4.36,6.515,4,3,3
30191,30191,1.03,62.2,56.0,6.51,8.668,1,3,3
30192,30192,0.91,62.5,56.0,6.3,8.09,1,3,2
30193,30193,0.44,61.9,59.0,4.85,6.567,3,4,0
30194,30194,1.0,62.6,56.0,6.37,8.407,4,6,2
30195,30195,0.4,62.8,56.0,4.68,7.013,4,5,5
30196,30196,0.42,61.7,55.0,4.83,6.868,4,1,7
30197,30197,1.18,59.7,61.0,6.83,8.678,2,5,0
30198,30198,0.31,61.3,55.0,4.38,6.818,4,4,7
30199,30199,0.27,61.8,55.0,4.16,6.68,4,4,7
30200,30200,0.26,61.6,57.0,4.13,6.392,4,6,5
30201,30201,0.51,61.8,55.0,5.1,7.488,4,5,3
30202,30202,1.21,63.0,59.0,6.75,9.321,1,4,6
30203,30203,1.03,61.6,56.0,6.53,9.089,4,4,5
30204,30204,1.09,60.6,57.0,6.68,8.886,4,3,3
30205,30205,1.12,62.0,57.0,6.61,8.621,4,6,0
30206,30206,1.24,61.4,62.0,6.94,8.72,1,4,2
30207,30207,0.4,62.0,55.0,4.74,6.851,1,6,2
30208,30208,0.34,61.5,55.0,4.53,6.472,4,2,2
30209,30209,0.97,60.1,65.0,6.46,8.497,2,4,2
30210,30210,0.9,62.6,57.0,6.14,8.359,4,3,3
30211,30211,1.03,62.4,53.0,6.45,8.789,4,2,5
30212,30212,0.55,61.9,58.0,5.24,7.149,1,6,0
30213,30213,0.57,62.7,59.0,5.3,7.359,1,4,2
30214,30214,0.71,64.1,60.0,0.0,7.664,2,4,0
30215,30215,0.75,61.9,54.1,5.82,7.849,4,1,4
30216,30216,2.02,63.0,59.0,8.05,9.617,1,3,0
30217,30217,1.15,62.9,58.0,6.7,8.847,1,3,3
30218,30218,2.0,63.0,58.0,8.04,9.137,1,0,4
30219,30219,0.3,62.0,55.0,4.3,6.611,4,6,5
30220,30220,0.38,61.9,56.0,4.63,6.522,4,2,3
30221,30221,0.41,63.0,57.0,4.64,6.575,3,5,2
30222,30222,0.38,59.7,60.0,4.66,6.45,1,2,2
30223,30223,0.41,64.0,59.0,4.71,6.596,2,0,3
30224,30224,0.32,62.4,54.0,4.4,6.417,4,5,0
30225,30225,0.8,62.0,55.0,5.93,8.203,4,4,3
30226,30226,1.52,61.3,59.0,7.35,9.406,4,3,3
30227,30227,0.51,61.0,61.0,5.17,7.63,1,6,5
30228,30228,0.4,59.2,59.0,4.81,7.09,1,5,4
30229,30229,1.32,59.4,54.0,7.21,8.493,1,2,0
30230,30230,2.07,59.6,60.0,8.3,9.314,1,2,0
30231,30231,0.4,61.9,57.0,4.71,6.542,4,4,2
30232,30232,1.52,61.3,55.0,7.42,8.954,4,0,4
30233,30233,0.51,62.1,56.0,5.15,7.515,4,4,4
30234,30234,0.38,63.4,55.0,4.67,7.018,3,5,3
30235,30235,0.8,60.9,57.0,6.0,8.087,4,6,0
30236,30236,0.71,61.3,59.0,5.72,7.897,3,3,3
30237,30237,0.71,60.4,57.0,5.78,8.097,4,4,4
30238,30238,0.55,61.2,59.0,5.28,7.419,1,6,2
30239,30239,0.32,61.0,56.0,4.42,6.816,4,4,6
30240,30240,0.9,61.9,54.0,6.19,8.589,4,6,2
30241,30241,0.4,62.7,57.0,4.68,6.603,3,4,2
30242,30242,0.7,63.9,59.0,5.68,7.565,2,6,0
30243,30243,0.37,61.2,56.0,4.65,6.962,4,3,7
30244,30244,1.03,62.2,57.0,6.42,8.563,4,6,2
30245,30245,0.3,61.7,60.0,4.31,6.594,1,6,3
30246,30246,1.12,62.5,58.0,6.58,8.383,3,2,0
30247,30247,0.32,60.8,59.0,4.44,6.579,1,3,3
30248,30248,1.2,62.8,55.0,6.79,8.821,4,1,4
30249,30249,0.5,58.0,61.0,5.18,7.255,2,4,4
30250,30250,2.01,60.0,61.0,8.13,9.503,1,1,0
30251,30251,0.32,61.3,57.0,4.4,6.719,4,3,4
30252,30252,0.56,61.1,57.0,5.37,7.633,4,6,3
30253,30253,1.06,62.7,54.0,6.55,8.709,4,5,2
30254,30254,0.34,61.0,55.0,4.54,6.457,4,6,2
30255,30255,0.7,62.7,53.4,5.66,7.768,4,1,4
30256,30256,0.39,61.5,57.0,4.69,6.613,4,3,3
30257,30257,0.5,59.6,60.0,5.12,7.156,1,4,2
30258,30258,0.7,60.8,59.0,5.67,7.982,3,5,3
30259,30259,0.7,59.6,61.0,5.86,7.915,1,3,5
30260,30260,0.92,61.8,54.0,6.25,8.362,3,3,2
30261,30261,1.39,62.1,58.0,7.1,9.045,1,4,2
30262,30262,1.03,62.1,56.3,6.43,9.27,4,4,6
30263,30263,0.51,63.2,61.0,5.05,7.203,2,6,2
30264,30264,0.31,61.7,55.0,4.38,7.008,4,6,6
30265,30265,1.0,60.4,63.0,6.44,8.302,3,1,2
30266,30266,0.3,60.8,58.0,4.34,6.528,1,3,5
30267,30267,2.0,62.9,60.0,7.99,9.39,1,0,3
30268,30268,1.5,64.5,59.0,7.2,8.674,0,0,3
30269,30269,0.7,62.6,56.0,5.71,7.945,1,6,3
30270,30270,2.01,62.5,60.0,8.04,9.176,1,1,0
30271,30271,0.31,63.8,57.0,4.29,6.438,2,3,4
30272,30272,0.46,61.2,56.0,4.99,6.946,4,2,2
30273,30273,0.96,56.6,63.0,6.52,8.167,2,3,2
30274,30274,1.01,56.7,61.0,6.71,8.796,2,6,3
30275,30275,0.41,61.3,55.0,4.8,6.898,4,6,4
30276,30276,1.6,60.1,57.0,7.65,9.536,4,4,3
30277,30277,0.38,61.6,59.0,4.66,6.906,1,5,3
30278,30278,1.11,63.6,58.0,6.52,8.51,2,1,3
30279,30279,0.55,62.1,55.0,5.26,7.419,4,6,2
30280,30280,0.6,61.5,56.0,5.43,7.766,4,4,3
30281,30281,0.7,61.7,62.0,5.64,7.851,3,6,2
30282,30282,1.5,60.2,59.0,7.48,9.619,1,5,3
30283,30283,0.5,64.6,60.0,5.04,6.553,0,3,1
30284,30284,0.28,62.1,59.0,4.16,6.188,3,4,4
30285,30285,0.38,61.8,58.0,4.63,6.551,1,2,3
30286,30286,0.34,62.8,58.0,4.48,6.688,1,5,2
30287,30287,0.25,59.4,62.0,4.12,6.306,3,4,7
30288,30288,0.9,61.2,54.0,6.25,8.288,3,5,0
30289,30289,0.51,62.3,57.0,5.09,7.488,4,5,3
30290,30290,2.03,59.4,59.0,8.31,8.912,1,2,1
30291,30291,0.3,62.6,56.0,4.27,6.702,3,4,6
30292,30292,0.32,61.3,55.0,4.41,6.33,4,2,4
30293,30293,0.33,62.8,54.0,4.4,6.361,3,3,3
30294,30294,1.1,61.6,56.0,6.61,8.533,4,6,0
30295,30295,1.7,59.8,59.0,7.7,9.443,3,1,4
30296,30296,0.33,61.3,56.0,4.51,6.447,4,3,2
30297,30297,1.47,62.3,57.0,7.24,8.893,4,1,3
30298,30298,0.58,62.2,57.0,5.32,7.272,3,4,2
30299,30299,0.43,60.2,60.0,4.89,6.675,1,6,2
30300,30300,1.0,62.3,56.0,6.38,8.67,4,3,3
30301,30301,0.73,63.6,57.0,5.72,7.945,2,6,2
30302,30302,1.0,59.9,60.0,6.11,8.632,1,4,3
30303,30303,0.77,62.1,62.0,5.82,7.519,3,0,3
30304,30304,0.7,63.2,57.0,5.6,7.87,3,6,2
30305,30305,0.4,62.4,57.0,4.69,6.777,4,2,5
30306,30306,0.9,60.6,61.0,6.19,8.314,1,3,3
30307,30307,0.57,62.8,57.0,5.28,7.455,1,3,3
30308,30308,0.39,60.8,56.0,4.73,6.763,4,1,7
30309,30309,0.31,63.5,58.0,4.29,6.548,3,3,3
30310,30310,0.51,63.6,55.0,5.03,7.107,2,3,2
30311,30311,1.51,60.8,58.0,7.4,8.952,3,2,0
30312,30312,0.52,63.6,59.0,5.09,7.417,3,5,3
30313,30313,1.77,61.8,57.0,7.77,9.475,4,5,0
30314,30314,0.72,63.1,59.0,5.67,8.052,3,5,3
30315,30315,0.31,63.2,58.0,4.33,6.443,3,2,3
30316,30316,0.44,60.8,56.0,4.9,6.816,4,1,5
30317,30317,0.71,62.0,61.0,5.71,8.137,3,5,4
30318,30318,1.05,61.8,57.0,6.54,8.48,4,4,2
30319,30319,1.02,62.8,59.0,6.39,8.624,3,6,3
30320,30320,0.3,61.6,55.0,4.34,6.753,4,6,4
30321,30321,0.3,60.5,57.0,4.47,7.097,0,5,7
30322,30322,0.31,62.7,57.0,4.29,6.299,4,6,2
30323,30323,0.3,63.4,55.0,4.28,6.528,2,2,6
30324,30324,0.38,60.9,56.0,4.71,6.751,4,3,2
30325,30325,0.9,64.9,57.0,6.03,8.153,0,5,0
30326,30326,0.4,61.8,55.0,4.74,7.14,4,4,7
30327,30327,1.06,61.2,56.0,6.64,8.44,4,1,2
30328,30328,0.79,62.6,55.0,5.91,7.962,4,3,2
30329,30329,0.43,61.5,57.0,4.88,6.952,4,2,2
30330,30330,0.91,62.8,58.0,6.15,8.343,3,2,3
30331,30331,2.01,65.1,56.0,7.91,9.725,4,2,2
30332,30332,0.24,61.8,54.0,3.99,6.349,4,4,4
30333,30333,1.21,62.7,59.0,6.66,8.577,3,3,0
30334,30334,0.36,61.0,60.0,4.6,6.592,1,2,3
30335,30335,0.5,60.9,57.0,5.15,7.221,4,5,0
30336,30336,0.58,61.5,55.0,5.34,7.4,4,6,2
30337,30337,1.26,60.6,56.0,7.05,8.842,4,4,2
30338,30338,0.31,62.5,60.0,4.31,6.192,3,2,3
30339,30339,0.9,63.1,58.0,6.08,7.958,3,3,0
