id,carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
35703,0.36,62.7,57.0,4.55,6.589,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35704,0.57,61.8,54.0,5.33,7.998,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35705,0.71,61.2,59.0,5.69,7.963,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35706,0.25,61.5,56.0,4.05,6.098,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35707,1.51,59.4,57.0,7.48,9.291,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35708,1.02,60.6,60.0,6.55,8.593,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35709,1.08,62.5,54.0,6.56,8.848,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35710,1.36,61.74637745643308,59.0,7.4,8.725,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35711,0.51,62.8,56.0,5.15,7.343,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35712,0.7,61.8,56.0,5.69,7.995,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35713,0.31,62.6,58.0,4.34,6.385,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35714,0.39,63.2,57.0,4.65,6.392,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35715,0.56,64.7,60.0,5.13,7.46,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35716,0.7,62.9,60.0,5.62,8.024,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35717,1.02,62.5,58.0,6.36,8.766,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35718,0.7,62.3,58.0,5.58,7.729,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35719,0.91,63.0,59.0,6.12,8.133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35720,0.7975755778024965,60.6,60.0,8.51,9.589,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35721,1.23,63.1,57.6,6.74,8.491,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35722,0.35,60.5,56.0,4.56,6.909,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35723,0.52,61.7,55.0,5.17,7.164,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35724,0.31,61.7,56.0,4.34,6.804,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35725,1.01,62.8,58.0,6.37,8.266,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35726,0.54,61.2,57.4,5.23,7.179,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35727,0.75,60.6,58.0,5.85,7.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35728,1.57,62.3,57.0,7.39,9.715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35729,0.78,62.2,55.0,5.92,8.128,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35730,0.33,63.2,56.0,4.41,6.75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35731,0.3,62.0,59.0,4.27,6.489,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35732,1.02,62.5,58.0,6.43,8.423,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35733,0.54,60.4,55.0,5.27,7.521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35734,1.5,60.3,57.0,7.43,9.297,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35735,0.35,60.2,58.0,4.66,6.931,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35736,1.21,60.1,58.0,6.85,9.238,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35737,0.7975755778024965,61.8,58.0,8.15,9.716,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35738,1.51,62.6,60.0,7.22,9.596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35739,0.7975755778024965,60.3,60.5,8.22,9.703,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35740,1.5,60.5,62.0,7.32,9.341,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35741,1.27,61.2,57.0,6.97,9.324,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35742,0.5,61.5,58.0,5.12,7.834,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35743,0.73,60.7,56.0,5.85,7.782,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35744,1.04,60.7,57.0,6.61,8.402,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35745,1.5,60.0,60.0,7.48,9.036,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35746,0.3,61.3,58.0,4.29,6.603,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35747,1.03,62.1,56.0,6.5,8.73,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35748,0.7975755778024965,60.7,59.0,8.37,9.513,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35749,0.7975755778024965,62.2,58.0,8.17,9.822,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35750,1.01,61.74637745643308,60.0,6.06,8.574,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35751,1.05,62.6,56.0,6.49,8.453,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35752,0.5,63.2,57.0,5.03,7.182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35753,0.4,59.7,62.0,4.75,7.021,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35754,1.0,63.9,55.0,6.41,8.184,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35755,0.28,60.2,58.0,4.23,6.188,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35756,0.34,62.0,58.0,4.43,6.37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35757,1.18,62.4,54.0,6.74,9.181,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35758,0.71,62.6,55.0,5.66,7.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35759,0.32,60.9,57.0,4.48,7.016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35760,0.71,62.4,57.0,5.69,7.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35761,0.9,62.6,62.0,6.06,8.074,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35762,0.4,61.9,57.0,4.75,6.876,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35763,0.5,59.9,56.0,5.36,7.228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35764,1.11,61.9,58.0,6.63,8.662,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35765,0.72,62.0,57.0,5.72,7.766,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35766,0.25,60.2,59.0,4.11,6.354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35767,0.3,61.0,57.0,4.33,6.672,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35768,0.41,62.6,58.0,4.71,6.718,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35769,0.5,62.3,56.0,5.04,6.981,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35770,0.63,61.1,57.0,5.5,7.596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35771,0.23,60.9,58.0,3.95,6.273,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35772,1.01,63.9,61.0,6.31,8.546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35773,0.33,61.8,55.0,4.48,6.958,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35774,0.38,62.1,57.0,4.65,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35775,0.46,61.7,57.0,4.96,6.881,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35776,0.61,61.7,56.0,5.47,8.232,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35777,1.31,59.6,61.0,7.23,9.329,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35778,0.9,62.9,55.0,6.13,7.817,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35779,0.3,63.3,57.0,4.22,6.265,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35780,0.7,62.2,58.0,5.69,7.653,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35781,0.5,62.6,54.0,5.11,7.465,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35782,0.32,61.74637745643308,60.0,4.6,6.659,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35783,0.7975755778024965,61.74637745643308,62.0,8.25,9.728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35784,0.71,61.6,60.0,5.74,7.936,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35785,0.91,59.8,58.0,6.3,7.942,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35786,0.32,61.3,57.0,4.39,6.973,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35787,0.54,62.1,58.0,5.23,7.488,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35788,0.33,60.0,57.0,4.5,6.687,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35789,1.08,62.5,60.0,6.55,8.539,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35790,1.25,60.1,60.0,6.99,8.376,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35791,0.36,61.3,57.0,4.58,6.921,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35792,0.72,63.7,59.0,5.68,7.782,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35793,0.56,62.3,56.0,5.33,7.503,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35794,1.14,62.0,54.0,6.72,8.799,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35795,0.31,61.9,54.0,4.35,6.792,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35796,1.5,62.8,58.0,7.17,9.109,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35797,1.2,61.7,56.0,6.88,8.816,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35798,1.53,61.0,55.0,7.5,9.649,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35799,0.62,60.7,58.0,5.53,7.148,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35800,0.51,63.6,58.0,5.08,7.249,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35801,1.52,59.9,55.0,7.54,8.571,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35802,0.85,61.4,60.0,6.05,8.028,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35803,0.3,62.3,55.0,4.29,6.717,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35804,0.71,60.8,63.0,5.76,8.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35805,0.36,63.1,58.0,4.49,6.447,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35806,0.3,61.1,58.0,4.33,6.458,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35807,0.32,60.5,57.0,4.44,6.928,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35808,0.3,60.7,57.0,4.31,6.565,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35809,1.13,64.0,58.0,6.52,8.282,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35810,1.2,61.9,58.0,6.76,9.172,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35811,0.55,61.7,57.0,5.23,7.347,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35812,0.71,63.3,55.0,5.66,7.591,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35813,0.3,61.9,57.0,4.33,7.016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35814,1.01,62.4,58.0,6.41,8.411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35815,1.08,59.6,59.0,6.72,8.627,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35816,0.7,63.7,59.0,5.59,7.756,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35817,0.71,62.0,59.0,5.69,7.853,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35818,0.39,62.0,56.0,4.72,6.516,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35819,1.21,60.3,60.0,6.92,9.154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35820,0.42,60.2,57.0,4.85,6.784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35821,0.75,60.2,57.0,5.93,8.051,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35822,1.01,63.6,56.0,6.34,8.772,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35823,1.07,62.6,54.0,6.58,9.135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35824,0.42,62.1,55.0,4.79,6.611,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35825,1.5,61.1,59.0,7.37,8.188,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
35826,1.01,62.2,60.0,6.4,8.431,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35827,0.57,61.0,58.0,5.31,7.523,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35828,1.21,62.6,58.0,6.82,8.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35829,0.26,58.9,61.0,4.16,6.335,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35830,1.09,61.9,57.0,6.58,8.568,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35831,0.34,61.7,61.0,4.51,6.417,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35832,1.52,60.4,59.0,7.38,9.678,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35833,0.7975755778024965,61.74637745643308,63.0,8.37,9.699,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35834,0.71,62.5,60.0,5.75,7.699,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35835,1.17,60.3,61.0,6.84,8.752,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35836,0.56,60.2,57.0,5.38,7.543,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35837,0.3,63.5,55.0,4.28,6.654,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35838,0.32,63.0,55.0,4.38,6.719,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35839,0.71,61.9,56.0,5.68,7.806,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35840,0.32,63.0,56.0,4.32,6.043,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35841,0.7,61.3,59.0,5.71,7.678,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35842,0.35,63.2,57.0,4.48,6.223,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35843,0.23,62.2,59.0,3.92,6.142,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35844,0.71,61.7,57.0,5.68,8.123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35845,1.03,64.3,58.0,6.31,8.399,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35846,1.0,62.8,63.0,6.28,8.652,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35847,1.21,62.4,57.0,6.75,9.245,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35848,1.2,62.3,57.0,6.74,9.104,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35849,0.64,64.0,53.8,5.49,7.418,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35850,1.0,61.5,57.45169447534297,6.38,8.427,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35851,1.0,61.7,56.0,6.45,7.963,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35852,0.3,62.4,58.0,4.25,6.787,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35853,0.51,62.2,58.0,5.14,7.467,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35854,0.7,64.1,55.0,5.6,7.935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35855,0.55,61.3,57.0,5.23,7.148,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35856,0.63,61.4,54.0,5.54,6.971,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35857,0.24,62.5,55.0,3.98,6.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35858,0.7975755778024965,59.5,57.45169447534297,8.87,9.565,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35859,1.05,59.3,58.0,6.65,8.549,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35860,1.04,62.0,59.0,6.47,8.19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35861,1.21,62.9,57.0,6.78,8.354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35862,0.43,61.9,55.0,4.85,7.096,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35863,0.7975755778024965,60.8,57.0,8.24,9.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35864,0.55,60.1,61.0,5.32,7.228,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35865,0.55,60.9,56.0,5.3,7.444,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35866,0.34,60.2,57.0,4.5,6.129,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35867,0.7,61.1,56.0,5.72,8.012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35868,0.32,61.4,58.0,4.42,6.628,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35869,1.25,60.7,56.0,7.01,9.136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35870,0.31,59.0,57.0,4.44,6.599,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35871,0.9,63.6,57.0,6.07,8.221,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35872,0.7,62.9,58.0,5.67,7.838,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35873,1.28,61.7,59.0,6.96,8.598,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35874,1.58,60.2,61.0,7.55,8.403,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35875,0.58,61.9,56.0,5.35,7.541,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35876,0.61,62.4,58.0,5.38,8.018,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35877,1.0,61.6,61.0,6.29,8.39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35878,1.51,63.2,58.0,7.31,8.841,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35879,1.06,61.0,60.0,6.57,8.865,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35880,1.22,61.5,58.0,6.81,8.738,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35881,1.01,62.7,58.0,6.4,8.716,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35882,0.71,62.5,56.0,5.7,7.761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35883,0.5,63.3,56.0,5.0,7.358,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35884,0.83,61.8,57.0,6.08,7.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35885,1.0,63.8,58.0,6.32,8.274,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
35886,0.32,61.6,56.0,4.4,6.457,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35887,0.7975755778024965,60.3,58.0,8.56,9.822,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35888,0.32,60.8,59.0,4.41,6.33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35889,0.97,63.4,58.0,6.34,7.85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35890,1.0,61.7,62.0,6.37,8.213,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35891,0.31,60.5,60.0,4.33,6.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35892,0.3,62.0,57.0,4.29,6.528,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35893,0.36,61.5,55.0,4.57,6.688,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35894,1.53,61.1,58.0,7.38,8.999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35895,0.52,62.5,56.0,5.19,7.409,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35896,0.7,63.0,57.0,5.67,7.775,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35897,0.84,58.8,58.0,6.16,8.147,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35898,0.4,61.9,58.0,4.71,6.444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35899,1.71,60.9,58.0,7.72,9.337,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35900,0.52,61.1,58.0,5.16,7.432,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35901,0.9,62.8,55.0,6.18,8.012,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35902,1.08,60.2,58.0,6.68,8.464,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35903,0.35,61.9,58.0,4.49,6.42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35904,0.32,61.3,56.0,4.4,6.822,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35905,0.46,61.74637745643308,59.0,5.06,7.668,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35906,0.31,61.2,56.0,4.39,6.884,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35907,0.28,61.6,55.0,4.22,6.417,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35908,1.01,61.1,56.0,6.49,8.698,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35909,0.56,62.8,57.0,5.25,7.582,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35910,0.43,61.3,59.0,4.84,6.875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35911,0.41,61.5,55.0,4.8,6.616,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35912,1.51,64.0,57.0,7.31,9.419,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35913,0.71,62.0,55.0,5.72,7.792,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35914,0.52,61.2,58.0,5.17,7.72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35915,0.92,62.1,58.0,6.22,8.279,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35916,0.3,62.5,54.0,4.31,6.787,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35917,1.31,62.2,57.0,7.0,8.956,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35918,0.71,62.9,55.0,5.72,7.859,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35919,0.7,62.5,62.0,5.58,7.503,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35920,0.39,63.0,57.0,4.69,7.162,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
